paper id,last_name,first_name,full_name,gd_gender,gg_gender,genderize_gender,ns_gender,genderize_probability,ns_probability
710.3004,Martínez-Pérez,Álvaro,Álvaro Martínez-Pérez,unknown,male,male,male,1.0,0.9936374637234664
710.3029,Rader,Ziv,Ziv Rader,male,male,male,female,0.93,0.9153406083722814
710.3044,Oriolo,Gianpaolo,Gianpaolo Oriolo,male,male,male,male,1.0,0.9877783848453836
710.3042,Berlind,Andreas A.,Andreas A. Berlind,male,male,male,male,0.99,0.992977727669894
710.3081,Bidaye,Salil,Salil Bidaye,male,male,male,male,0.97,0.987764327212689
710.3092,Liu,Wu-Ming,Wu-Ming Liu,unknown,unknown,male,male,1.0,0.6127258353204212
710.3098,Kosmann-Schwarzbach,Yvette,Yvette Kosmann-Schwarzbach,female,female,female,female,0.98,0.987660972533874
710.3108,Scott,Susan M.,Susan M. Scott,female,female,female,female,0.98,0.9655093707592308
710.3154,Perebeinos,Vasili,Vasili Perebeinos,male,male,male,male,0.98,0.8604458342095408
710.3154,Avouris,Phaedon,Phaedon Avouris,unknown,unknown,male,male,1.0,0.9882896045669534
710.3156,Soni,Nitesh,Nitesh Soni,male,unknown,male,male,0.99,0.924094109105554
710.3165,Liu,Jiefeng,Jiefeng Liu,unknown,unknown,female,male,0.67,0.6953962748458522
710.3194,Wallach,Nolan,Nolan Wallach,male,male,male,male,0.98,0.9384607768875468
710.3205,Turner,Peter S.,Peter S. Turner,male,male,male,female,0.99,0.9950330764585716
710.3207,Fatemi,Renee,Renee Fatemi,female,female,female,female,0.89,0.9340132034393286
710.3224,Chengalur,Jayaram N.,Jayaram N. Chengalur,unknown,male,male,male,1.0,0.8808596786385154
710.324,Chen,Songbai,Songbai Chen,unknown,unknown,male,male,1.0,0.6065317171543408
710.326,Yamaji,Youhei,Youhei Yamaji,unknown,unknown,male,male,0.99,0.9847142564543911
710.3279,Tao,Meixia,Meixia Tao,unknown,unknown,female,female,0.9,0.9831834964082252
710.3279,Liang,Ying-Chang,Ying-Chang Liang,unknown,unknown,unknown,male,0.0,0.5951215662992835
710.3302,Condon,Marissa,Marissa Condon,female,female,female,female,0.97,0.9868888049201248
710.3332,Saklawi,Jad,Jad Saklawi,male,male,male,male,0.94,0.9569500647851994
710.3386,Maragakis,Michalis,Michalis Maragakis,unknown,male,male,female,0.99,0.55373259378484
710.3426,Ng,Chi-Keung,Chi-Keung Ng,unknown,unknown,unknown,male,0.0,0.7992192298089128
710.3442,Orignac,Edmond,Edmond Orignac,male,male,male,male,0.99,0.9889110593838094
710.3439,Zhang,Xiaolu,Xiaolu Zhang,unknown,unknown,female,female,0.65,0.6319983972359818
710.3471,Miao,Yan-Gang,Yan-Gang Miao,unknown,unknown,unknown,male,0.0,0.5601990115150228
710.3509,Sakhanenko,Lyudmila,Lyudmila Sakhanenko,female,female,female,female,0.99,0.995100065549148
710.3547,Mias,George I.,George I. Mias,male,male,male,male,0.98,0.9949410166884982
710.3588,Kasliwal,Mansi M.,Mansi M. Kasliwal,female,unknown,female,female,0.76,0.8165315964376912
710.3603,Rudova,Hana,Hana Rudova,female,female,female,male,0.98,0.9933392400884692
710.3608,Yassawi,Reem,Reem Yassawi,female,female,female,female,0.95,0.6757801538548744
710.365,Raissy,Jasmin,Jasmin Raissy,unknown,female,female,female,0.9,0.8771352533440837
710.3658,Rosten,Oliver J.,Oliver J. Rosten,male,male,male,male,0.99,0.9872529655599604
710.3669,Kimoto,Kazufumi,Kazufumi Kimoto,unknown,male,male,male,1.0,0.9508454886109508
710.3669,Matsumoto,Sho,Sho Matsumoto,male,male,male,male,0.73,0.708142229884614
710.3693,Nersesyan,Vahagn,Vahagn Nersesyan,unknown,male,male,male,1.0,0.9942596747987682
710.3708,Ivanov,Yu. B.,Yu. B. Ivanov,unknown,unknown,male,male,0.54,0.9896980298672344
710.3736,Sakhanenko,Nikita A.,Nikita A. Sakhanenko,unknown,male,female,female,0.52,0.6290599998673694
710.3745,Corona,María,María Corona,unknown,female,female,male,0.99,0.948662763202124
710.3758,Menon,Narayanan,Narayanan Menon,unknown,unknown,male,male,0.94,0.8642330121961926
710.3764,Jha,Sumit Kumar,Sumit Kumar Jha,male,male,male,male,0.99,0.9882643757311276
710.3761,Zhang,Baile,Baile Zhang,female,unknown,male,female,0.59,0.6404657831773
710.382,Sjöstrand,Torbjörn,Torbjörn Sjöstrand,unknown,male,male,male,1.0,0.995729014636234
710.3821,Mahato,Prasanta,Prasanta Mahato,unknown,female,male,male,0.99,0.5831096690909882
710.3841,Romeo,August,August Romeo,unknown,male,male,male,0.88,0.9808298171336328
710.3874,Weber,Fridolin,Fridolin Weber,unknown,male,male,male,0.96,0.944350908202018
710.3905,Bahat-Treidel,Omri,Omri Bahat-Treidel,unknown,male,male,female,0.86,0.9901707624841556
710.3917,Drid,Hamza,Hamza Drid,male,male,male,male,0.97,0.5208121189297088
710.394,Pollet,Lode,Lode Pollet,unknown,unknown,male,male,0.89,0.6376189397863816
710.3962,Jiang,Yongjin,Yongjin Jiang,unknown,unknown,male,male,0.97,0.9493274839511132
710.3973,Kuge,Yuto,Yuto Kuge,male,unknown,male,male,0.98,0.7629077864998798
710.3977,Curto,Raul E.,Raul E. Curto,male,male,male,male,0.99,0.9958190053224472
710.3978,Mondal,Parthasarathi,Parthasarathi Mondal,unknown,unknown,male,male,1.0,0.8790343338004016
710.3978,Mandal,Prabhat,Prabhat Mandal,male,male,male,male,0.99,0.9548989063019006
710.3995,Takahashi,Tomo,Tomo Takahashi,male,male,male,female,0.86,0.6084672682471732
710.4026,Bastianelli,Fiorenzo,Fiorenzo Bastianelli,unknown,male,male,male,0.99,0.9790234400607528
710.4029,Holopainen,Janne,Janne Holopainen,female,female,male,male,0.69,0.9933087414368068
710.4098,Mundal,Olav,Olav Mundal,male,male,male,male,0.99,0.9968989192967236
710.4105,Liu,Tie,Tie Liu,unknown,unknown,male,male,0.71,0.7033133722753553
710.4123,Dejonghe,Herwig,Herwig Dejonghe,unknown,male,male,male,0.99,0.9932554684741384
710.4131,Balakrishna,Jayashree,Jayashree Balakrishna,unknown,female,female,female,0.99,0.9365190896377532
710.4177,Gupta,Rajesh Kumar,Rajesh Kumar Gupta,male,male,male,male,0.99,0.9963141999467304
710.4186,Takeoka,Yoshito,Yoshito Takeoka,male,male,male,male,0.99,0.9932501318812768
710.4185,Liu,Chun,Chun Liu,unknown,unknown,male,male,0.84,0.7704167504914863
710.4228,Roberts,Gareth,Gareth Roberts,male,male,male,male,0.99,0.9695764147828192
710.4242,Robert,Christian P.,Christian P. Robert,unknown,male,male,male,0.99,0.9868162741090049
710.4278,Ettl,Svenja,Svenja Ettl,unknown,female,female,female,0.97,0.8748228345056528
710.4315,Joshi,Pankaj S.,Pankaj S. Joshi,unknown,male,male,male,0.99,0.9905955172656268
710.4325,Yannouleas,Constantine,Constantine Yannouleas,male,male,male,female,0.9,0.9958164751231108
710.4325,Landman,Uzi,Uzi Landman,unknown,male,male,male,0.89,0.9392066116130418
710.4327,Leuenberger,Michael N.,Michael N. Leuenberger,male,male,male,male,0.99,0.97774691443482
710.4331,Kao,Chung,Chung Kao,unknown,unknown,male,male,0.81,0.6953414978127133
710.4331,Wang,Yili,Yili Wang,unknown,unknown,female,female,0.75,0.7038798548059013
710.4337,Feng,Simin,Simin Feng,unknown,female,female,female,0.88,0.6553840843173983
710.446,Ivanovic,Jovan,Jovan Ivanovic,unknown,male,male,male,0.99,0.987808638322216
710.4472,Folli,Viola,Viola Folli,female,female,female,female,0.99,0.9904400280969626
710.4566,Gökoğlu,Gökhan,Gökhan Gökoğlu,unknown,male,male,male,1.0,0.9921595666962076
710.4591,Chang,Spencer,Spencer Chang,unknown,male,male,male,0.96,0.9871651290258004
710.459,Boggs,Steven E.,Steven E. Boggs,male,male,male,male,0.99,0.9883696174620994
710.4601,Chen,Xuefei,Xuefei Chen,unknown,unknown,female,female,0.61,0.59362220013214
710.463,Mcconaghy,Trent,Trent Mcconaghy,male,male,male,male,0.99,0.9916573078498196
710.4642,Nazarian,Shahin,Shahin Nazarian,male,male,male,male,0.95,0.7064553835534996
710.4642,Pedram,Massoud,Massoud Pedram,unknown,male,male,female,0.97,0.7086556510820077
710.4649,Ghanta,Praveen,Praveen Ghanta,male,male,male,male,0.99,0.9631482111896228
710.4652,Kandemir,Mahmut,Mahmut Kandemir,unknown,male,male,male,0.97,0.9929727261019758
710.4652,Chen,Guilin,Guilin Chen,unknown,unknown,male,male,0.9,0.7107466885680849
710.4653,Sharifi,Shervin,Shervin Sharifi,male,male,male,male,0.94,0.9228005717130232
710.4665,Manaresi,Nicolo,Nicolo Manaresi,male,male,male,male,0.98,0.9814411919736864
710.4666,Gupta,Aarti,Aarti Gupta,female,female,female,female,0.97,0.8762197603762227
710.4675,Banerjee,Tathagata,Tathagata Banerjee,unknown,unknown,male,female,0.95,0.6419557270180746
710.4679,Kaul,Himanshu,Himanshu Kaul,male,unknown,male,male,1.0,0.9518059072097268
710.4703,Fallah,Farzan,Farzan Fallah,male,unknown,male,male,0.92,0.7010761256202792
710.4699,Rivas,Ángel,Ángel Rivas,unknown,male,unknown,male,0.0,0.953843826855933
710.4716,Vissers,Kees,Kees Vissers,male,male,male,male,0.94,0.9903332973506048
710.4714,Balarin,Felice,Felice Balarin,unknown,male,male,female,0.95,0.5470985597094945
710.4727,Atarodi,Mojtaba,Mojtaba Atarodi,unknown,male,male,male,0.98,0.9489368460525824
710.4727,Leblebici,Yusuf,Yusuf Leblebici,male,male,male,female,0.97,0.9587320587080344
710.4734,Schmitt-Landsiedel,Doris,Doris Schmitt-Landsiedel,female,female,female,female,0.96,0.7606437826111938
710.4738,Hessel,Fabiano,Fabiano Hessel,male,male,male,male,0.99,0.992961363230568
710.4752,Khan,Jawad,Jawad Khan,male,male,male,male,0.97,0.9956404474315638
710.4757,Lopez-Ongil,Celia,Celia Lopez-Ongil,female,female,female,male,0.98,0.9697563948653674
710.4766,Wu,Xiaoning,Xiaoning Wu,unknown,unknown,female,female,0.64,0.5936055937131451
710.4768,Martinez,Wendy L.,Wendy L. Martinez,female,female,female,female,0.97,0.9818173652873796
710.4788,Schmid,Volker J.,Volker J. Schmid,unknown,male,male,male,0.99,0.9964913659918766
710.4836,Milev,Momchil,Momchil Milev,unknown,male,male,male,0.98,0.9969023978074786
710.4845,Rissa,Tero,Tero Rissa,unknown,male,male,male,0.99,0.8719659838915178
710.4865,Caux,Jean-Sebastien,Jean-Sebastien Caux,unknown,unknown,male,male,0.99,0.9687026750614852
710.4867,Lehmann,Sune,Sune Lehmann,unknown,male,male,female,0.88,0.5032337382382663
710.4868,Kyae,Bumseok,Bumseok Kyae,unknown,unknown,male,male,1.0,0.5163858958788188
710.49,Nishimura,Madoka,Madoka Nishimura,female,female,female,female,0.92,0.9351569779187782
710.4912,Raeymaekers,Joris,Joris Raeymaekers,male,male,male,male,0.98,0.9752946630896568
710.4918,Wreszinski,Walter F.,Walter F. Wreszinski,male,male,male,male,0.99,0.9965530637879026
710.4946,Fukue,Tsubasa,Tsubasa Fukue,male,male,male,male,0.9,0.683175986200545
710.4985,Wu,Hongxia,Hongxia Wu,unknown,unknown,female,male,0.92,0.996086375800218
710.5003,Kalda,Jaan,Jaan Kalda,male,male,male,male,0.9,0.8703739152054115
710.5003,Morozenko,Aleksandr,Aleksandr Morozenko,male,male,male,male,0.99,0.9962906742292544
710.5021,Daniilidis,Aris,Aris Daniilidis,unknown,male,male,male,0.93,0.994681300295389
710.5035,Labita,Marzia,Marzia Labita,female,female,female,female,0.99,0.9965825578975162
710.5046,Carmichael,Christine M.,Christine M. Carmichael,female,female,female,female,0.99,0.9639239968079352
710.5101,Lumay,Geoffroy,Geoffroy Lumay,unknown,male,male,male,0.97,0.99225708250032
710.516,Senden,Tim J.,Tim J. Senden,male,male,male,male,0.99,0.9730325890948066
710.5187,Chen,Yong P.,Yong P. Chen,unknown,male,male,male,0.88,0.7364217840989387
710.5218,Elamine,Abdallah,Abdallah Elamine,male,male,male,male,0.97,0.9967979875609694
710.5228,Hu,Yanqing,Yanqing Hu,unknown,unknown,male,male,0.56,0.8686267312478003
710.524,Das,Sourin,Sourin Das,unknown,unknown,male,male,0.75,0.8467829558568991
710.524,Rao,Sumathi,Sumathi Rao,unknown,unknown,female,female,0.97,0.954220274459699
710.5247,Zhu,Xinwen,Xinwen Zhu,unknown,unknown,male,female,0.63,0.5070530449990484
710.5252,Vrecica,Sinisa,Sinisa Vrecica,unknown,unknown,male,female,0.99,0.5874161122918179
710.5266,Lazanu,Ionel,Ionel Lazanu,unknown,male,male,male,0.98,0.987710600627712
710.5289,Vandembroucq,Lucile,Lucile Vandembroucq,female,female,female,female,0.97,0.963852058950456
710.5336,Dao,Hailong,Hailong Dao,unknown,unknown,male,male,0.99,0.9879939989497618
710.5334,Ren,Qijun,Qijun Ren,unknown,unknown,male,male,0.92,0.6999521530332212
710.5339,Takasaki,Kanehisa,Kanehisa Takasaki,unknown,unknown,male,male,1.0,0.5033357150019697
710.5346,von Allmen,Reto,Reto von Allmen,unknown,male,male,male,0.99,0.9957677891664548
710.5372,Koch,Robert de Mello,Robert de Mello Koch,male,male,male,male,0.99,0.9960413565478654
710.5406,Skorupski,Andrzej A.,Andrzej A. Skorupski,male,male,male,male,0.99,0.9958180968452156
710.5403,Ejtehadi,Mohammad Reza,Mohammad Reza Ejtehadi,male,male,male,male,0.98,0.996901775337133
710.5405,Zarea,Mahdi,Mahdi Zarea,male,male,male,male,0.97,0.95347567357981
710.5428,Makai,Mihály,Mihály Makai,unknown,male,male,male,1.0,0.8006181007174797
710.5445,Heller,Urs M.,Urs M. Heller,unknown,male,male,male,0.94,0.926780579682069
710.5455,Li,Shujun,Shujun Li,unknown,unknown,female,female,0.59,0.513314355542127
710.5455,Halang,Wolfgang A.,Wolfgang A. Halang,male,male,male,male,0.99,0.9958079032493624
710.5465,Li,Chengqing,Chengqing Li,unknown,unknown,male,male,1.0,0.6127173029904903
710.5483,Bah,Ibrahima,Ibrahima Bah,male,unknown,male,male,0.98,0.9498875066872016
710.5569,Stapp,Henry P.,Henry P. Stapp,male,male,male,male,0.98,0.9939011094803588
710.5574,Bhattacharya,Suman,Suman Bhattacharya,unknown,female,male,male,0.76,0.503079032600269
710.5708,Dashti,Masoumeh,Masoumeh Dashti,unknown,female,female,female,0.99,0.9723825874931477
710.5755,Barron,Katrina,Katrina Barron,female,female,female,female,0.98,0.995766941755739
710.5761,Wang,Zhenghan,Zhenghan Wang,unknown,unknown,male,male,1.0,0.7036431125390449
710.5767,Foster,Jonathan B.,Jonathan B. Foster,male,male,male,male,0.99,0.995781527026793
710.5767,Goodman,Alyssa A.,Alyssa A. Goodman,female,female,female,female,0.97,0.9834316166396968
710.5797,Siegmund,David O.,David O. Siegmund,male,male,male,male,0.99,0.9968958618688492
710.5805,Zidek,James V.,James V. Zidek,male,male,male,male,0.99,0.9966258012785884
710.5845,Masáková,Zuzana,Zuzana Masáková,female,female,female,female,0.99,0.9969023978074786
710.5845,Pelantová,Edita,Edita Pelantová,female,female,female,female,0.99,0.9969023428836246
710.585,Faklaris,Orestis,Orestis Faklaris,unknown,unknown,male,male,0.99,0.9955914657685772
710.5863,Puthenpurakal,Tony J.,Tony J. Puthenpurakal,unknown,male,male,male,0.98,0.9947019664678792
710.5901,Ruan,Yongbin,Yongbin Ruan,unknown,unknown,male,male,0.97,0.9650975018712832
710.5917,Kantor,Yacov,Yacov Kantor,male,male,male,male,1.0,0.9949980336441312
710.5912,Fielding,Suzanne M.,Suzanne M. Fielding,female,female,female,female,0.98,0.9912245047936252
710.5942,Priddy,Stewart,Stewart Priddy,male,male,male,male,0.98,0.9951954634929792
710.5943,Leung,Debbie,Debbie Leung,female,female,female,female,0.98,0.9865870403957894
711.0017,Peligrad,Magda,Magda Peligrad,female,female,female,male,0.98,0.9969023978074786
711.0024,Aoki,Yasumichi,Yasumichi Aoki,unknown,unknown,male,male,1.0,0.963423529215934
711.005,Ritter,Kyle A.,Kyle A. Ritter,unknown,female,male,male,0.98,0.9684489198876886
711.0049,Deng,Dong-Ling,Dong-Ling Deng,unknown,unknown,unknown,male,0.0,0.5095067304162448
711.0051,Gu,Qiusheng,Qiusheng Gu,unknown,unknown,male,male,1.0,0.6348140815610348
711.0075,Fujita,Takehisa,Takehisa Fujita,unknown,male,male,male,0.96,0.8740103308173641
711.0092,Sparavigna,Amelia,Amelia Sparavigna,female,female,female,male,0.98,0.9840069222579746
711.0114,Carmi,Paz,Paz Carmi,unknown,female,female,female,0.86,0.859462362426623
711.0151,Close,Frank E.,Frank E. Close,male,male,male,male,0.99,0.9915991030291628
711.0154,Liu,Yu-xin,Yu-xin Liu,unknown,unknown,female,male,0.5,0.529615893350844
711.0165,Bocklandt,Raf,Raf Bocklandt,unknown,unknown,male,male,0.95,0.8787101394175308
711.0211,Oliver,Seb,Seb Oliver,unknown,male,male,male,0.99,0.9666531304019962
711.0215,Fang,Wenjuan,Wenjuan Fang,unknown,unknown,female,male,0.97,0.5031760842368248
711.0228,Mohan,Aruna,Aruna Mohan,female,female,female,female,0.53,0.8957192846000825
711.0237,Sahai,Anant,Anant Sahai,male,unknown,male,male,0.98,0.9379587544786638
711.0257,Yasui,Chikako,Chikako Yasui,unknown,female,female,female,0.98,0.7008636659509095
711.0257,Tokunaga,Alan T.,Alan T. Tokunaga,male,male,male,male,0.99,0.9909454665231098
711.0261,Takumi,Ichi,Ichi Takumi,unknown,unknown,male,male,0.54,0.7449872615260165
711.0274,Dunne,Loretta,Loretta Dunne,female,female,female,female,0.98,0.9956226957262908
711.0282,Wang,Xiaoyang,Xiaoyang Wang,unknown,unknown,male,male,0.6,0.8770983539763296
711.0282,Liu,Haiyun,Haiyun Liu,unknown,unknown,female,female,0.5,0.5806144006660432
711.0282,XU,Zuyan,Zuyan XU,unknown,unknown,unknown,male,0.0,0.6764363783769756
711.0321,Wang,Jian-Jun,Jian-Jun Wang,unknown,unknown,unknown,male,0.0,0.707618583805351
711.0327,Prnjat,Ognjen,Ognjen Prnjat,unknown,male,male,male,1.0,0.9941441763897572
711.0344,Marpons-Ucero,Guillem,Guillem Marpons-Ucero,unknown,male,male,male,0.99,0.9955221709156724
711.0344,Moreno-Navarro,Juan José,Juan José Moreno-Navarro,male,male,male,male,0.98,0.9958227899423324
711.038,Szentgyorgyi,Andrew H.,Andrew H. Szentgyorgyi,male,male,male,male,0.99,0.9949641576218776
711.0403,LeFloch,Philippe G.,Philippe G. LeFloch,male,male,male,male,0.99,0.995441520140482
711.0406,Liu,Jian-Guo,Jian-Guo Liu,unknown,unknown,unknown,female,0.0,0.6026166135409363
711.042,Jia,Man,Man Jia,unknown,unknown,male,male,0.89,0.6380431114496314
711.0427,Nakamoto,Taishi,Taishi Nakamoto,male,unknown,male,male,1.0,0.8213322163156123
711.0448,Farzan,Yasaman,Yasaman Farzan,female,unknown,female,female,0.98,0.5993816457150982
711.0475,Sarkar,Debasis,Debasis Sarkar,unknown,unknown,male,male,0.99,0.976225966672278
711.0518,Majumdar,Subhabrata,Subhabrata Majumdar,unknown,unknown,male,male,1.0,0.5143899918709247
711.0527,de Gennaro,Aurelio,Aurelio de Gennaro,male,male,male,male,0.99,0.987656976659399
711.0591,Zorgati,Hamdi,Hamdi Zorgati,unknown,male,male,male,0.96,0.8036522750956577
711.0602,Nelemans,Gijs,Gijs Nelemans,unknown,male,male,male,0.99,0.7062564213229606
711.0638,Franco,Rosario Lo,Rosario Lo Franco,unknown,male,male,female,0.69,0.5140782315806423
711.0641,Atar,Rami,Rami Atar,unknown,male,male,male,0.95,0.8737991676731844
711.0651,Lokas,Ewa L.,Ewa L. Lokas,female,female,female,female,0.98,0.9900964888528632
711.0659,Naqvi,Asad,Asad Naqvi,male,male,male,male,0.97,0.9935832571915506
711.0664,Kim,Jaewan,Jaewan Kim,unknown,unknown,male,male,0.92,0.9666854305701724
711.0717,Lee,Sanghyuk,Sanghyuk Lee,unknown,male,male,male,1.0,0.6190455461716199
711.0773,Bi,Hongguang,Hongguang Bi,unknown,unknown,male,male,1.0,0.7137861920894685
711.0778,Masina,Isabella,Isabella Masina,female,female,female,female,0.98,0.9957792401910592
711.0789,Yang,Yi-feng,Yi-feng Yang,unknown,unknown,male,male,1.0,0.6607202578293431
711.0814,Qadir,Asghar,Asghar Qadir,unknown,male,male,male,0.98,0.9914094166026644
711.0822,Tadić,Bosiljka,Bosiljka Tadić,unknown,female,female,female,0.94,0.9825078304845832
711.0857,Ortín,Tomás,Tomás Ortín,unknown,male,unknown,male,0.0,0.9791954962516428
711.0911,Cornish,Simon L.,Simon L. Cornish,male,male,male,male,0.98,0.9708161691760566
711.0952,Farid,Behnam,Behnam Farid,male,male,male,male,0.98,0.6181395498740517
711.0984,Rubinstein,Samuel M.,Samuel M. Rubinstein,male,male,male,male,0.99,0.9915797159085428
711.0997,Brodie,Jean P.,Jean P. Brodie,unknown,male,male,male,0.95,0.8087676402700571
711.1001,Lee,Jake,Jake Lee,male,male,male,male,0.98,0.9698240635605349
711.101,Nakamura,Haruki,Haruki Nakamura,male,male,male,male,0.97,0.9340658833153068
711.1024,Torricelli,Gauthier,Gauthier Torricelli,unknown,male,male,male,0.93,0.9925905079950283
711.1053,Jeschke,Harald O.,Harald O. Jeschke,male,male,male,male,0.99,0.996831967118662
711.1057,Nath,Soma,Soma Nath,unknown,female,female,male,0.63,0.6706853246439239
711.1075,Saoulidou,Niki,Niki Saoulidou,unknown,female,female,female,0.67,0.8823833242398101
711.1095,Enriquez,Nathanaël,Nathanaël Enriquez,unknown,unknown,unknown,male,0.0,0.8793481362870572
711.1106,Hinrichsen,Haye,Haye Hinrichsen,unknown,male,male,male,0.75,0.5121455777207361
711.1108,Azouani,Abderrahim,Abderrahim Azouani,unknown,male,male,male,0.98,0.9968542295874953
